size_label,M,N,K,G,T,instance_id,instance_index,instance_seed,budget_sec,solver,solver_seed,objective,runtime_sec,greedy_obj,gap_vs_greedy_pct,iterations,generations,local_searches,local_search_time_sec,error
30x30,30,30,60,6,58,CMP_s300004_M30_N30_G6,4,300004,120.0,alns,0,827.0,120.00190028701036,849.0,0.0,11068,,,,
30x30,30,30,60,6,58,CMP_s300004_M30_N30_G6,4,300004,120.0,alns_tabu,0,816.0,120.00124678199063,849.0,0.0,9798,,14,29.955255301028956,
30x30,30,30,60,6,58,CMP_s300004_M30_N30_G6,4,300004,120.0,ga_tabu,0,815.0,120.14699669399124,849.0,0.0,,2,20,,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,10.0,alns,0,507.0,10.0041972839972,513.0,0.0,1066,,,,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,10.0,alns_tabu,0,505.0,10.002626282002893,513.0,0.0,688,,2,2.5169136919867015,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,10.0,ga_tabu,0,500.0,10.337748179998016,513.0,0.0,,1,2,,
30x30,30,30,60,8,46,CMP_s300006_M30_N30_G8,6,300006,60.0,alns,0,612.0,60.00567384799069,630.0,0.0,5698,,,,
30x30,30,30,60,8,46,CMP_s300006_M30_N30_G8,6,300006,60.0,alns_tabu,0,610.0,60.002467293001246,630.0,0.0,4284,,8,14.985033553981339,
30x30,30,30,60,8,46,CMP_s300006_M30_N30_G8,6,300006,60.0,ga_tabu,0,606.0,60.239276963999146,630.0,0.0,,1,9,,
30x30,30,30,60,7,56,CMP_s300005_M30_N30_G7,5,300005,120.0,alns,0,800.0,120.00772759699612,806.0,0.0,12045,,,,
30x30,30,30,60,7,56,CMP_s300005_M30_N30_G7,5,300005,120.0,alns_tabu,0,799.0,120.00093082401145,806.0,0.0,8837,,16,29.9987974090036,
30x30,30,30,60,7,56,CMP_s300005_M30_N30_G7,5,300005,120.0,ga_tabu,0,798.0,120.26538979398902,806.0,0.0,,2,20,,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,10.0,alns,0,559.0,10.00063142098952,565.0,0.0,1035,,,,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,10.0,alns_tabu,0,559.0,10.002260250999825,565.0,0.0,719,,2,2.5254797539964784,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,10.0,ga_tabu,0,559.0,10.15511999798764,565.0,0.0,,1,2,,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,60.0,alns,0,504.0,60.00187578800251,513.0,0.0,5415,,,,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,60.0,alns_tabu,0,498.0,60.0022199540108,513.0,0.0,4008,,8,15.018660824018298,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,60.0,ga_tabu,0,500.0,60.19882512600452,513.0,0.0,,1,9,,
30x30,30,30,60,8,46,CMP_s300006_M30_N30_G8,6,300006,120.0,alns,0,611.0,120.01376705800067,630.0,0.0,11297,,,,
30x30,30,30,60,8,46,CMP_s300006_M30_N30_G8,6,300006,120.0,alns_tabu,0,605.0,120.02326230700419,630.0,0.0,9081,,15,29.9469830620219,
30x30,30,30,60,8,46,CMP_s300006_M30_N30_G8,6,300006,120.0,ga_tabu,0,604.0,120.16386180999689,630.0,0.0,,2,16,,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,10.0,alns,0,2541.0,10.000803796006949,2611.0,0.0,1164,,,,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,10.0,alns_tabu,0,2504.0,10.018253823000123,2611.0,0.0,1037,,2,2.5227512150013354,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,10.0,ga_tabu,0,2486.0,10.074187502003042,2611.0,0.0,,1,3,,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,60.0,alns,0,559.0,60.004005366005,565.0,0.0,4848,,,,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,60.0,alns_tabu,0,559.0,60.00446813699091,565.0,0.0,3586,,7,14.973885813014931,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,60.0,ga_tabu,0,559.0,60.13296012399951,565.0,0.0,,1,8,,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,120.0,alns,0,500.0,120.00021957499848,513.0,0.0,10721,,,,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,120.0,alns_tabu,0,502.0,120.0170212410012,513.0,0.0,7884,,15,30.04667825999786,
30x30,30,30,60,9,37,CMP_s300007_M30_N30_G9,7,300007,120.0,ga_tabu,0,499.0,120.1855818269978,513.0,0.0,,2,16,,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,10.0,alns,0,6871.0,10.005224149004789,6990.0,0.0,553,,,,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,10.0,alns_tabu,0,6800.0,10.0068167700083,6990.0,0.0,404,,1,2.646855314000277,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,10.0,ga_tabu,0,6679.0,10.208823558990844,6990.0,0.0,,1,1,,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,60.0,alns,0,2485.0,60.000438363989815,2611.0,0.0,8101,,,,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,60.0,alns_tabu,0,2470.0,60.00082394700439,2611.0,0.0,6452,,13,14.99448385402502,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,60.0,ga_tabu,0,2472.0,60.246878238001955,2611.0,0.0,,2,17,,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,120.0,alns,0,560.0,120.00494517700281,565.0,0.0,9603,,,,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,120.0,alns_tabu,0,559.0,120.00131564399635,565.0,0.0,8394,,13,30.083981417003088,
30x30,30,30,60,10,39,CMP_s300008_M30_N30_G10,8,300008,120.0,ga_tabu,0,559.0,120.18637764100276,565.0,0.0,,2,17,,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,10.0,alns,0,4903.0,10.005047822996858,4947.0,0.0,429,,,,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,10.0,alns_tabu,0,4839.0,10.013511925004423,4947.0,0.0,372,,1,2.594672848994378,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,10.0,ga_tabu,0,4751.0,10.224553577005281,4947.0,0.0,,1,1,,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,60.0,alns,0,6865.0,60.029666002999875,6990.0,0.0,3016,,,,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,60.0,alns_tabu,0,6747.0,60.00469998299377,6990.0,0.0,2468,,5,14.993672922006226,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,60.0,ga_tabu,0,6665.0,60.250785342999734,6990.0,0.0,,1,6,,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,120.0,alns,0,2500.0,120.01425895000284,2611.0,0.0,16654,,,,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,120.0,alns_tabu,0,2470.0,120.0032610950002,2611.0,0.0,11940,,24,29.94445598499442,
30x30,30,30,60,2,177,CMP_s300009_M30_N30_G2,9,300009,120.0,ga_tabu,0,2468.0,120.06859562099271,2611.0,0.0,,3,31,,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,10.0,alns,0,3960.0,10.023274243998458,4040.0,0.0,404,,,,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,10.0,alns_tabu,0,3926.0,10.001672635989962,4040.0,0.0,448,,1,2.5457662340049865,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,10.0,ga_tabu,0,3886.0,10.300880479000625,4040.0,0.0,,1,1,,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,60.0,alns,0,4863.0,60.00667843699921,4947.0,0.0,2720,,,,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,60.0,alns_tabu,0,4810.0,60.00270584099053,4947.0,0.0,2427,,5,15.012188968015835,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,60.0,ga_tabu,0,4745.0,60.196201785001904,4947.0,0.0,,1,7,,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,120.0,alns,0,6831.0,120.00357733201236,6990.0,0.0,5704,,,,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,120.0,alns_tabu,0,6703.0,120.00320868800918,6990.0,0.0,5148,,10,29.97146977200464,
50x50,50,50,100,2,296,CMP_s500000_M50_N50_G2,0,500000,120.0,ga_tabu,0,6665.0,120.13688765099505,6990.0,0.0,,1,12,,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,10.0,alns,0,2918.0,10.018169615010265,3030.0,0.0,375,,,,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,10.0,alns_tabu,0,2922.0,10.0308506230067,3030.0,0.0,361,,1,2.6034490360034397,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,10.0,ga_tabu,0,2906.0,10.51592565899773,3030.0,0.0,,1,1,,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,60.0,alns,0,3877.0,60.011080905998824,4040.0,0.0,2724,,,,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,60.0,alns_tabu,0,3895.0,60.002392039998085,4040.0,0.0,1979,,4,15.07148197000788,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,60.0,ga_tabu,0,3857.0,60.45215015900612,4040.0,0.0,,1,6,,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,120.0,alns,0,4840.0,120.01786612499563,4947.0,0.0,5999,,,,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,120.0,alns_tabu,0,4818.0,120.00081618200056,4947.0,0.0,4123,,11,30.000734413028113,
50x50,50,50,100,3,208,CMP_s500001_M50_N50_G3,1,500001,120.0,ga_tabu,0,4745.0,120.483690648005,4947.0,0.0,,1,12,,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,10.0,alns,0,2449.0,10.032923745995504,2501.0,0.0,324,,,,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,10.0,alns_tabu,0,2454.0,10.02554180000152,2501.0,0.0,284,,1,2.609994219004875,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,10.0,ga_tabu,0,2422.0,10.597697967008571,2501.0,0.0,,1,1,,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,60.0,alns,0,2923.0,60.00151678999828,3030.0,0.0,2423,,,,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,60.0,alns_tabu,0,2902.0,60.00039694701263,3030.0,0.0,1896,,4,15.228795888004242,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,60.0,ga_tabu,0,2890.0,60.43819176599209,3030.0,0.0,,1,6,,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,120.0,alns,0,3917.0,120.02782824599126,4040.0,0.0,4942,,,,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,120.0,alns_tabu,0,3884.0,120.0184494540008,4040.0,0.0,3879,,8,29.940667873990606,
50x50,50,50,100,4,155,CMP_s500002_M50_N50_G4,2,500002,120.0,ga_tabu,0,3840.0,120.41997867499595,4040.0,0.0,,1,12,,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,10.0,alns,0,2114.0,10.05003046800266,2124.0,0.0,594,,,,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,10.0,alns_tabu,0,2119.0,10.000428006998845,2124.0,0.0,402,,1,2.5367298259952804,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,10.0,ga_tabu,0,2088.0,10.402253380001639,2124.0,0.0,,1,1,,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,60.0,alns,0,2441.0,60.00219518999802,2501.0,0.0,2625,,,,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,60.0,alns_tabu,0,2440.0,60.00411927100504,2501.0,0.0,2175,,4,15.22175016401161,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,60.0,ga_tabu,0,2419.0,60.35706947899598,2501.0,0.0,,1,6,,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,120.0,alns,0,2920.0,120.00434091000352,3030.0,0.0,4802,,,,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,120.0,alns_tabu,0,2892.0,120.02030027899309,3030.0,0.0,4503,,8,29.987302938010544,
50x50,50,50,100,5,123,CMP_s500003_M50_N50_G5,3,500003,120.0,ga_tabu,0,2865.0,120.39108302201203,3030.0,0.0,,2,13,,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,10.0,alns,0,1718.0,10.013931302004494,1749.0,0.0,359,,,,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,10.0,alns_tabu,0,1724.0,10.003533466006047,1749.0,0.0,410,,1,2.598662953998428,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,10.0,ga_tabu,0,1704.0,10.200182161002886,1749.0,0.0,,1,1,,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,60.0,alns,0,2115.0,60.00671163199877,2124.0,0.0,3215,,,,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,60.0,alns_tabu,0,2113.0,60.00009673000022,2124.0,0.0,1884,,5,15.022434409984271,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,60.0,ga_tabu,0,2088.0,60.43826696200995,2124.0,0.0,,1,6,,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,120.0,alns,0,2431.0,120.00233846799529,2501.0,0.0,6450,,,,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,120.0,alns_tabu,0,2430.0,120.00414312399516,2501.0,0.0,4597,,9,30.11329171997204,
50x50,50,50,100,6,104,CMP_s500004_M50_N50_G6,4,500004,120.0,ga_tabu,0,2419.0,120.52501333599503,2501.0,0.0,,1,12,,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,10.0,alns,0,1468.0,10.001947102005943,1473.0,0.0,399,,,,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,10.0,alns_tabu,0,1462.0,10.001744511013385,1473.0,0.0,411,,1,2.5400136260141153,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,10.0,ga_tabu,0,1448.0,10.484513372997753,1473.0,0.0,,1,1,,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,60.0,alns,0,1716.0,60.00084467799752,1749.0,0.0,2815,,,,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,60.0,alns_tabu,0,1715.0,60.001824314997066,1749.0,0.0,2264,,5,15.057398902994464,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,60.0,ga_tabu,0,1703.0,60.29705894298968,1749.0,0.0,,1,5,,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,120.0,alns,0,2104.0,120.0015858419938,2124.0,0.0,5708,,,,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,120.0,alns_tabu,0,2094.0,120.00405372800014,2124.0,0.0,4684,,10,29.991612770987558,
50x50,50,50,100,7,90,CMP_s500005_M50_N50_G7,5,500005,120.0,ga_tabu,0,2088.0,120.54486583400285,2124.0,0.0,,1,11,,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,10.0,alns,0,1208.0,10.01485876600782,1208.0,0.0,375,,,,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,10.0,alns_tabu,0,1208.0,10.00220547101344,1208.0,0.0,376,,1,2.6171798360010143,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,10.0,ga_tabu,0,1181.0,10.411166511010379,1208.0,0.0,,1,1,,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,60.0,alns,0,1459.0,60.00461240300501,1473.0,0.0,2494,,,,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,60.0,alns_tabu,0,1461.0,60.001437030005036,1473.0,0.0,2192,,4,15.006882136003696,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,60.0,ga_tabu,0,1448.0,60.305510518999654,1473.0,0.0,,1,5,,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,120.0,alns,0,1711.0,120.03962723299628,1749.0,0.0,5495,,,,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,120.0,alns_tabu,0,1717.0,120.00501386700489,1749.0,0.0,4268,,9,30.158136362966616,
50x50,50,50,100,8,70,CMP_s500006_M50_N50_G8,6,500006,120.0,ga_tabu,0,1698.0,120.42784639899037,1749.0,0.0,,1,11,,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,10.0,alns,0,6886.0,10.003933667991078,7116.0,0.0,558,,,,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,10.0,alns_tabu,0,6813.0,10.003613370005041,7116.0,0.0,648,,1,2.4958775090053678,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,10.0,ga_tabu,0,6804.0,10.197116223003832,7116.0,0.0,,1,2,,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,60.0,alns,0,1204.0,60.03518149499723,1208.0,0.0,2524,,,,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,60.0,alns_tabu,0,1200.0,60.058720886998344,1208.0,0.0,2205,,5,15.067043915987597,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,60.0,ga_tabu,0,1180.0,60.54182391100039,1208.0,0.0,,1,5,,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,120.0,alns,0,1457.0,120.0074683809944,1473.0,0.0,5015,,,,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,120.0,alns_tabu,0,1459.0,120.00362648100418,1473.0,0.0,4492,,8,30.04778880199592,
50x50,50,50,100,9,62,CMP_s500007_M50_N50_G9,7,500007,120.0,ga_tabu,0,1448.0,120.22937329900742,1473.0,0.0,,1,9,,
100x100,100,100,200,2,596,CMP_s1000000_M100_N100_G2,0,1000000,10.0,alns,0,27927.0,10.071069218000048,28793.0,0.0,166,,,,
100x100,100,100,200,2,596,CMP_s1000000_M100_N100_G2,0,1000000,10.0,alns_tabu,0,27749.0,10.047654244990554,28793.0,0.0,120,,1,2.833944865007652,
100x100,100,100,200,2,596,CMP_s1000000_M100_N100_G2,0,1000000,10.0,ga_tabu,0,27905.0,10.556379503992503,28793.0,0.0,,1,1,,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,60.0,alns,0,6777.0,60.00028099899646,7116.0,0.0,3080,,,,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,60.0,alns_tabu,0,6783.0,60.00780150599894,7116.0,0.0,2856,,5,14.974260914998013,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,60.0,ga_tabu,0,6690.0,60.37649003500701,7116.0,0.0,,1,8,,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,120.0,alns,0,1208.0,120.00871222799469,1208.0,0.0,4748,,,,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,120.0,alns_tabu,0,1200.0,120.03414470900316,1208.0,0.0,4273,,7,30.146314973011613,
50x50,50,50,100,10,57,CMP_s500008_M50_N50_G10,8,500008,120.0,ga_tabu,0,1180.0,120.24284771000384,1208.0,0.0,,1,9,,
100x100,100,100,200,3,404,CMP_s1000001_M100_N100_G3,1,1000001,10.0,alns,0,19184.0,10.045552146999398,19865.0,0.0,125,,,,
100x100,100,100,200,3,404,CMP_s1000001_M100_N100_G3,1,1000001,10.0,alns_tabu,0,19258.0,10.00706937799987,19865.0,0.0,92,,1,2.535282098004245,
100x100,100,100,200,3,404,CMP_s1000001_M100_N100_G3,1,1000001,10.0,ga_tabu,0,19157.0,10.968164105011965,19865.0,0.0,,1,1,,
100x100,100,100,200,2,596,CMP_s1000000_M100_N100_G2,0,1000000,60.0,alns,0,27762.0,60.00126116699539,28793.0,0.0,671,,,,
100x100,100,100,200,2,596,CMP_s1000000_M100_N100_G2,0,1000000,60.0,alns_tabu,0,27695.0,60.00303762000112,28793.0,0.0,583,,2,15.183445528004086,
100x100,100,100,200,2,596,CMP_s1000000_M100_N100_G2,0,1000000,60.0,ga_tabu,0,27443.0,60.91525447501044,28793.0,0.0,,1,3,,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,120.0,alns,0,6806.0,120.00320569999167,7116.0,0.0,6651,,,,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,120.0,alns_tabu,0,6746.0,120.02123546499934,7116.0,0.0,5225,,12,29.938839067981462,
50x50,50,50,100,2,309,CMP_s500009_M50_N50_G2,9,500009,120.0,ga_tabu,0,6683.0,120.31453285299358,7116.0,0.0,,2,15,,
100x100,100,100,200,4,304,CMP_s1000002_M100_N100_G4,2,1000002,10.0,alns,0,14576.0,10.061089875991456,15187.0,0.0,79,,,,
