size_label,M,N,K,G,T,instance_id,instance_index,instance_seed,budget_sec,solver,solver_seed,objective,runtime_sec,greedy_obj,gap_vs_greedy_pct,iterations,generations,local_searches,local_search_time_sec,error
150x150,150,150,300,7,260,CMP_s1500005_M150_N150_G7,5,1500005,60.0,ga_tabu,0,18549.0,62.16338547700434,19175.0,0.0,,1,1,,
150x150,150,150,300,6,312,CMP_s1500004_M150_N150_G6,4,1500004,120.0,alns,0,22425.0,120.14532575300836,22795.0,0.0,488,,,,
150x150,150,150,300,6,312,CMP_s1500004_M150_N150_G6,4,1500004,120.0,alns_tabu,0,22546.0,120.00829385100224,22795.0,0.0,400,,2,29.998254866004572,
150x150,150,150,300,6,312,CMP_s1500004_M150_N150_G6,4,1500004,120.0,ga_tabu,0,21951.0,121.79706262199034,22795.0,0.0,,1,2,,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,10.0,alns,0,13847.0,10.169665637004073,14085.0,0.0,37,,,,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,10.0,alns_tabu,0,13809.0,10.040963751001982,14085.0,0.0,33,,1,2.501280475000385,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,10.0,ga_tabu,0,13904.0,12.235485067008995,14085.0,0.0,,1,1,,
150x150,150,150,300,8,227,CMP_s1500006_M150_N150_G8,6,1500006,60.0,alns,0,16087.0,60.05645914100751,16389.0,0.0,223,,,,
150x150,150,150,300,8,227,CMP_s1500006_M150_N150_G8,6,1500006,60.0,alns_tabu,0,16011.0,60.00657085199782,16389.0,0.0,219,,1,15.30326770299871,
150x150,150,150,300,8,227,CMP_s1500006_M150_N150_G8,6,1500006,60.0,ga_tabu,0,15726.0,61.506978329998674,16389.0,0.0,,1,1,,
150x150,150,150,300,7,260,CMP_s1500005_M150_N150_G7,5,1500005,120.0,alns,0,18458.0,120.0293536370009,19175.0,0.0,376,,,,
150x150,150,150,300,7,260,CMP_s1500005_M150_N150_G7,5,1500005,120.0,alns_tabu,0,18399.0,120.02147090699873,19175.0,0.0,438,,2,30.15469369899074,
150x150,150,150,300,7,260,CMP_s1500005_M150_N150_G7,5,1500005,120.0,ga_tabu,0,18370.0,121.81609885000216,19175.0,0.0,,1,2,,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,10.0,alns,0,12386.0,10.02760026800388,12697.0,0.0,38,,,,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,10.0,alns_tabu,0,12324.0,10.020996770996135,12697.0,0.0,36,,1,3.120888103003381,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,10.0,ga_tabu,0,12510.0,11.518862769997213,12697.0,0.0,,1,1,,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,60.0,alns,0,13669.0,60.111274109993246,14085.0,0.0,257,,,,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,60.0,alns_tabu,0,13586.0,60.011814248005976,14085.0,0.0,211,,1,15.116602882000734,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,60.0,ga_tabu,0,13689.0,62.48311124599422,14085.0,0.0,,1,1,,
150x150,150,150,300,8,227,CMP_s1500006_M150_N150_G8,6,1500006,120.0,alns,0,16043.0,120.10919014799583,16389.0,0.0,481,,,,
150x150,150,150,300,8,227,CMP_s1500006_M150_N150_G8,6,1500006,120.0,alns_tabu,0,15975.0,120.03096329298569,16389.0,0.0,432,,2,30.157860658000573,
150x150,150,150,300,8,227,CMP_s1500006_M150_N150_G8,6,1500006,120.0,ga_tabu,0,15682.0,122.45151718499255,16389.0,0.0,,1,2,,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,10.0,alns,0,64345.0,10.027800019001006,65106.0,0.0,46,,,,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,10.0,alns_tabu,0,64340.0,10.009056044000317,65106.0,0.0,32,,1,3.0372426959947916,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,10.0,ga_tabu,0,64228.0,11.586728309004684,65106.0,0.0,,1,1,,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,60.0,alns,0,12353.0,60.053003068009275,12697.0,0.0,258,,,,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,60.0,alns_tabu,0,12355.0,60.0376927699981,12697.0,0.0,186,,1,15.490382329997374,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,60.0,ga_tabu,0,12301.0,62.04069882999465,12697.0,0.0,,1,1,,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,120.0,alns,0,13576.0,120.10631480900338,14085.0,0.0,490,,,,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,120.0,alns_tabu,0,13606.0,120.16616754500137,14085.0,0.0,358,,2,30.057432620000327,
150x150,150,150,300,9,197,CMP_s1500007_M150_N150_G9,7,1500007,120.0,ga_tabu,0,13673.0,122.33038314299483,14085.0,0.0,,1,2,,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,10.0,alns,0,118995.0,10.128105893003521,120561.0,0.0,17,,,,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,10.0,alns_tabu,0,119008.0,10.121119307004847,120561.0,0.0,15,,1,3.2135362190019805,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,10.0,ga_tabu,0,118544.0,13.365388340011123,120561.0,0.0,,1,1,,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,60.0,alns,0,63954.0,60.027921011002036,65106.0,0.0,239,,,,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,60.0,alns_tabu,0,63782.0,60.008256639004685,65106.0,0.0,228,,1,15.753704242000822,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,60.0,ga_tabu,0,63342.0,62.054999764994136,65106.0,0.0,,1,1,,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,120.0,alns,0,12304.0,120.20177963600145,12697.0,0.0,422,,,,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,120.0,alns_tabu,0,12371.0,120.0702329800115,12697.0,0.0,342,,1,30.21725723599957,
150x150,150,150,300,10,179,CMP_s1500008_M150_N150_G10,8,1500008,120.0,ga_tabu,0,12282.0,122.52062517899321,12697.0,0.0,,1,2,,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,10.0,alns,0,78904.0,10.059459680007421,81628.0,0.0,14,,,,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,10.0,alns_tabu,0,79759.0,10.01597250100167,81628.0,0.0,13,,1,3.4762462429935113,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,10.0,ga_tabu,0,80334.0,11.778421566006728,81628.0,0.0,,1,1,,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,60.0,alns,0,117443.0,60.158291619998636,120561.0,0.0,118,,,,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,60.0,alns_tabu,0,117319.0,60.018936913009384,120561.0,0.0,110,,1,15.000579975996516,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,60.0,ga_tabu,0,116714.0,62.712740251998184,120561.0,0.0,,1,1,,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,120.0,alns,0,63707.0,120.04462165699806,65106.0,0.0,536,,,,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,120.0,alns_tabu,0,63654.0,120.03181212799973,65106.0,0.0,421,,2,30.22289392199309,
150x150,150,150,300,2,893,CMP_s1500009_M150_N150_G2,9,1500009,120.0,ga_tabu,0,63309.0,121.76682161800272,65106.0,0.0,,1,3,,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,10.0,alns,0,58845.0,10.101422163003008,59654.0,0.0,20,,,,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,10.0,alns_tabu,0,59478.0,10.04177844899823,59654.0,0.0,12,,1,2.71266709700285,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,10.0,ga_tabu,0,58916.0,12.925528751991806,59654.0,0.0,,1,1,,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,60.0,alns,0,79168.0,60.159765968011925,81628.0,0.0,120,,,,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,60.0,alns_tabu,0,78378.0,60.075977963002515,81628.0,0.0,84,,1,15.535872546010069,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,60.0,ga_tabu,0,78771.0,63.82756710500689,81628.0,0.0,,1,1,,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,120.0,alns,0,117628.0,120.1220520640054,120561.0,0.0,225,,,,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,120.0,alns_tabu,0,117121.0,120.16162410400284,120561.0,0.0,232,,1,30.148400781006785,
200x200,200,200,400,2,1221,CMP_s2000000_M200_N200_G2,0,2000000,120.0,ga_tabu,0,116157.0,122.09805277800479,120561.0,0.0,,1,1,,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,10.0,alns,0,45357.0,10.05990322699654,46103.0,0.0,21,,,,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,10.0,alns_tabu,0,45027.0,10.750395847004256,46103.0,0.0,14,,1,3.2694240090058884,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,10.0,ga_tabu,0,45585.0,13.233588390998193,46103.0,0.0,,1,1,,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,60.0,alns,0,58861.0,60.02858041798754,59654.0,0.0,90,,,,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,60.0,alns_tabu,0,58696.0,60.010710119007854,59654.0,0.0,85,,1,16.170509050993132,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,60.0,ga_tabu,0,58184.0,63.51662527999724,59654.0,0.0,,1,1,,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,120.0,alns,0,78202.0,120.05087369499961,81628.0,0.0,214,,,,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,120.0,alns_tabu,0,78290.0,120.22341610600415,81628.0,0.0,173,,1,30.434858186999918,
200x200,200,200,400,3,826,CMP_s2000001_M200_N200_G3,1,2000001,120.0,ga_tabu,0,78116.0,122.02295484299248,81628.0,0.0,,1,2,,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,10.0,alns,0,39573.0,10.016351028010831,39573.0,0.0,25,,,,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,10.0,alns_tabu,0,39573.0,10.101552291002008,39573.0,0.0,15,,1,3.3201753250032198,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,10.0,ga_tabu,0,39496.0,12.537867585997446,39573.0,0.0,,1,1,,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,60.0,alns,0,45030.0,60.014068099990254,46103.0,0.0,129,,,,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,60.0,alns_tabu,0,44876.0,60.15521379800339,46103.0,0.0,84,,1,15.648756713999319,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,60.0,ga_tabu,0,44832.0,62.414507699999376,46103.0,0.0,,1,1,,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,120.0,alns,0,58282.0,120.05320256299456,59654.0,0.0,214,,,,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,120.0,alns_tabu,0,58448.0,120.11881505099882,59654.0,0.0,208,,1,30.190107483998872,
200x200,200,200,400,4,610,CMP_s2000002_M200_N200_G4,2,2000002,120.0,ga_tabu,0,57916.0,123.24118698900566,59654.0,0.0,,1,2,,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,10.0,alns,0,32465.0,10.137851092993515,32465.0,0.0,16,,,,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,10.0,alns_tabu,0,32465.0,10.143845776998205,32465.0,0.0,8,,1,2.7276293539907783,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,10.0,ga_tabu,0,32394.0,14.318340996993356,32465.0,0.0,,1,1,,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,60.0,alns,0,39042.0,60.1226646980067,39573.0,0.0,117,,,,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,60.0,alns_tabu,0,39573.0,60.03935135700158,39573.0,0.0,103,,1,16.133956192003097,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,60.0,ga_tabu,0,38184.0,64.43261203099973,39573.0,0.0,,1,1,,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,120.0,alns,0,44649.0,120.01687008600857,46103.0,0.0,287,,,,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,120.0,alns_tabu,0,44923.0,120.08204828599992,46103.0,0.0,179,,1,30.943024619002244,
200x200,200,200,400,5,466,CMP_s2000003_M200_N200_G5,3,2000003,120.0,ga_tabu,0,44456.0,122.20655426499434,46103.0,0.0,,1,1,,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,10.0,alns,0,27499.0,10.068972754990682,28045.0,0.0,18,,,,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,10.0,alns_tabu,0,27868.0,10.506620997999562,28045.0,0.0,13,,1,3.4670681330026127,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,10.0,ga_tabu,0,27727.0,10.036820534995059,28045.0,0.0,,1,0,,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,60.0,alns,0,32255.0,60.09645768998598,32465.0,0.0,112,,,,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,60.0,alns_tabu,0,32180.0,60.0491996530036,32465.0,0.0,86,,1,16.192141631996492,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,60.0,ga_tabu,0,31380.0,62.947359002006124,32465.0,0.0,,1,1,,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,120.0,alns,0,39173.0,120.0082717059995,39573.0,0.0,222,,,,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,120.0,alns_tabu,0,39047.0,120.01860189301078,39573.0,0.0,201,,1,30.17988575200434,
200x200,200,200,400,6,406,CMP_s2000004_M200_N200_G6,4,2000004,120.0,ga_tabu,0,37953.0,123.01166383900272,39573.0,0.0,,1,1,,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,10.0,alns,0,25307.0,10.01282232500671,25560.0,0.0,18,,,,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,10.0,alns_tabu,0,25396.0,10.077866756008007,25560.0,0.0,7,,1,3.047711522987811,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,10.0,ga_tabu,0,25481.0,14.303402773002745,25560.0,0.0,,1,1,,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,60.0,alns,0,27163.0,60.088407011993695,28045.0,0.0,91,,,,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,60.0,alns_tabu,0,26924.0,60.0479619710095,28045.0,0.0,98,,1,15.512759828998242,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,60.0,ga_tabu,0,27283.0,64.42202626299695,28045.0,0.0,,1,1,,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,120.0,alns,0,32249.0,120.04493723600172,32465.0,0.0,208,,,,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,120.0,alns_tabu,0,32222.0,120.03243660699809,32465.0,0.0,182,,1,30.055321153005934,
200x200,200,200,400,7,335,CMP_s2000005_M200_N200_G7,5,2000005,120.0,ga_tabu,0,31160.0,123.1775435259915,32465.0,0.0,,1,1,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,10.0,alns,0,22796.0,10.086202129998128,23066.0,0.0,18,,,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,10.0,alns_tabu,0,23066.0,10.095927385991672,23066.0,0.0,6,,1,3.5421390819974476,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,10.0,ga_tabu,0,23066.0,10.042142951991991,23066.0,0.0,,1,0,,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,60.0,alns,0,25198.0,60.088193176998175,25560.0,0.0,111,,,,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,60.0,alns_tabu,0,25083.0,60.13466241299466,25560.0,0.0,82,,1,15.601313712992123,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,60.0,ga_tabu,0,24616.0,63.06735794899578,25560.0,0.0,,1,1,,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,120.0,alns,0,26973.0,120.09964717100956,28045.0,0.0,247,,,,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,120.0,alns_tabu,0,27010.0,120.0601342709997,28045.0,0.0,190,,1,30.59210317299585,
200x200,200,200,400,8,287,CMP_s2000006_M200_N200_G8,6,2000006,120.0,ga_tabu,0,27113.0,122.70845169799577,28045.0,0.0,,1,1,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,10.0,alns,0,118889.0,10.045994619998964,121764.0,0.0,24,,,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,10.0,alns_tabu,0,118379.0,10.087082237005234,121764.0,0.0,17,,1,3.093194771994604,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,10.0,ga_tabu,0,119138.0,13.177664832997834,121764.0,0.0,,1,1,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,60.0,alns,0,22552.0,60.12647985199874,23066.0,0.0,102,,,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,60.0,alns_tabu,0,22537.0,60.04254121200938,23066.0,0.0,84,,1,15.394595177000156,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,60.0,ga_tabu,0,22090.0,63.29661879700143,23066.0,0.0,,1,1,,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,120.0,alns,0,25190.0,120.17359835001116,25560.0,0.0,216,,,,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,120.0,alns_tabu,0,25117.0,120.05728106100287,25560.0,0.0,189,,1,31.007464082009392,
200x200,200,200,400,9,265,CMP_s2000007_M200_N200_G9,7,2000007,120.0,ga_tabu,0,24357.0,123.03564933400776,25560.0,0.0,,1,1,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,60.0,alns,0,118166.0,60.03407308799797,121764.0,0.0,146,,,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,60.0,alns_tabu,0,118045.0,60.04130287900625,121764.0,0.0,125,,1,15.420868619999965,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,60.0,ga_tabu,0,117049.0,62.94099297100911,121764.0,0.0,,1,1,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,120.0,alns,0,22517.0,120.05809925000358,23066.0,0.0,220,,,,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,120.0,alns_tabu,0,22252.0,120.08040140499361,23066.0,0.0,230,,1,30.805846771996585,
200x200,200,200,400,10,239,CMP_s2000008_M200_N200_G10,8,2000008,120.0,ga_tabu,0,21915.0,122.03043884699582,23066.0,0.0,,1,1,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,120.0,alns,0,117650.0,120.05611558600503,121764.0,0.0,308,,,,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,120.0,alns_tabu,0,117953.0,120.03240407799603,121764.0,0.0,319,,1,30.02686639899912,
200x200,200,200,400,2,1214,CMP_s2000009_M200_N200_G2,9,2000009,120.0,ga_tabu,0,116649.0,121.33075774399913,121764.0,0.0,,1,3,,
